Link,ID,name,tag,description,date,developer,price,Recent_Description,Recent_Count,Recent_Percentage,Overall_Description,Overall_Count,Overall_Percentage,peak
https://store.steampowered.com/app/719890/,719890,Beasts of Bermuda,"恐龙
模拟
生存
大型多人在线
冒险
独立
开放世界
多人
抢先体验
玩家对战
拟真
沙盒
第三人称
恐怖",《百慕大野兽》是一款多人游戏，玩家在其中作为恐龙或其他史前生物成长。玩家成为了一个由玩家创造的生态系统的一部分。最终目标是在百慕大群岛中的一个岛屿上生存。,2018 年 12 月 21 日,"Sastrei Studios, LLC",0,褒贬不一,44,65.0,多半好评,6303,71.0,3516
https://store.steampowered.com/app/885810/,885810,The Witch's House MV,"恐怖
RPG 制作大师
2D
像素图形
独立
角色扮演
冒险
心理恐怖
女性主角
剧情丰富
解谜
动漫
单人
黑暗
生存恐怖
氛围
好评原声音轨
可爱
经典
休闲",少女薇奥拉冥冥之中发现了一座神秘的豪宅。这座房子会在她不留意的时候变换模样，这里蛰伏着苦痛、骚动和死亡。走进豪宅可鄙的深处，了解凶恶的往事，解开环环谜题，走出重重险境，逃离《魔女之家》的人间地狱。,2018 年 10 月 30 日,Fummy,0,特别好评,34,97.0,好评如潮,2639,96.0,151
https://store.steampowered.com/app/2739600/,2739600,剑气劫,"免费开玩
开放世界
沙盒
生存
玩家对战
玩家对战环境
轻度 Rogue
飞行
3D
俯视
冒险
探索
动作
神话
刷宝
大型多人在线
奇幻
建造
大型多人在线角色扮演
多人在线战术竞技",《剑气劫》是一款新国风题材的PVPVE游戏，生存斗法是游戏的唯一目标！ 游戏开放全地图探索掉落，装备全靠自己刷。但仙途险恶，无论是奇魔异兽还是路过的修士，皆可成为狩猎的目标。成王败寇，修仙乱世当以实力为尊，望各位道友好自珍重！,2024 年 1 月 31 日,孤帆工作室,0,特别好评,764,86.0,褒贬不一,3387,58.0,3730
https://store.steampowered.com/app/554620/,554620,Life is Strange: Before the Storm,"剧情丰富
选择取向
好评原声音轨
女性主角
氛围
单人
剧集
冒险
自选历险体验
多结局
第三人称
剧情
悬疑
动作
独立
LGBTQ+
步行模拟
指向点击
心理恐怖
网络梗",《奇异人生：暴风前夕》是一款全新推出的独立冒险故事，共有三个章节，时间设定在本游戏首作发生之前的三年。本次的主人公是叛逆少女歌露儿·普莱斯，在跌宕起伏的新故事中，她与瑞秋·安布尔结成了一段不可思议的友谊。本游戏荣获英国电影和电视艺术学院(BAFTA)最佳剧情游戏奖。,2017 年 8 月 31 日,Deck Nine,0,特别好评,68,95.0,特别好评,32414,93.0,16127
https://store.steampowered.com/app/2089350/,2089350,Hatsune Miku Logic Paint S,"休闲
解谜
动漫
2D
像素图形
放松
单人
可爱
好评原声音轨
逻辑",《初音未来Logic Paint S》登陆Steam！,2022 年 11 月 19 日,Crypton Future Media,0,特别好评,31,90.0,特别好评,783,93.0,232
https://store.steampowered.com/app/1789480/,1789480,星际海盗,"抢先体验
撤离射击
刷宝射击游戏
玩家对战
永久死亡
第一人称射击
射击
第一人称
架空历史
开放世界
太空模拟
刷宝
拟真
动作
太空
军事
海盗
战术
氛围
战争",《Marauders》是一款以反乌托邦科幻世界为背景的第一人称多人战术射击游戏。玩家将成为一名太空海盗独自打拼，或是与最多 3 名其他玩家组队，在危机四伏的战场上闯荡、与其他队伍和 AI 对手展开激烈战斗并生存下来、取得无价的战利品、打造新的武器和装备，并收集求生所需的任何资源。,2022 年 10 月 3 日,Small Impact Games,0,褒贬不一,112,54.0,多半好评,12328,75.0,14203
https://store.steampowered.com/app/1150530/,1150530,荒野枪巫,"动作
冒险
沙盒
动作冒险
迷宫探索
探索
类 Rogue
砍杀
俯视射击
轻度 Rogue
2.5D
卡通
彩色
可爱
等角视角
风格化
制作
第三人称
黑暗奇幻
奇幻",《荒野枪巫》是一款在线沙盒生存游戏，能让 1 至 2 名玩家在魔法世界中探索充满危险生物与玄奥谜团的荒野。不论是独自踏上旅途，还是与朋友同行，玩家都能尽情探索未知，同时收集和制作各种物品，为自己的巫师好好打扮一番。,2023 年 10 月 17 日,Galvanic Games,0,多半好评,55,78.0,特别好评,1881,80.0,3844
https://store.steampowered.com/app/1696440/,1696440,绝世好武功,"抢先体验
开放世界
武术
沙盒
角色扮演
生存
单人
基地建设
策略
建造
制作
独立
探索
欢乐
牌组构建
风格化
战斗
角色自定义
神话
3D",《绝世好武功》是一款水墨风 开放沙盒类非传统武侠 RPG游戏，玩家可以获得如中国传统武侠小说中高手过招一般的战斗体验，一招一式的对决、交锋，并用武林绝学战胜对手，同时还可以在这个富有中国传统文化元素的武侠世界中，自由、周而复始地体验不同的江湖人生。,2023 年 8 月 29 日,HuanMos Game,0,特别好评,85,80.0,特别好评,4369,87.0,9131
https://store.steampowered.com/app/1638230/,1638230,轩辕剑叁 云和山的彼端,"角色扮演
回合制战斗
历史
中世纪
剧情丰富
 外国
魔法
武术
故事架构丰富 
团队角色扮演
2D
奇幻
像素图形
卡通风格
风格化
线性
剧情
单人
2D 平台",《轩辕剑叁》是一款经典回合制角色扮演游戏。法兰克骑士赛特，在丕平三世的派遣下，为寻求“战争不败之法”而踏上漫漫旅程。从美丽的水乡威尼斯出发，横跨欧亚大陆，经过中东、西域，最终到达东方古国——中国。冒险之路上不但经历各国错综复杂的势力纷争，撒旦的阴谋也如影随形……,2023 年 7 月 25 日,SOFTSTAR ENTERTAINMENT,0,多半好评,14,78.0,特别好评,655,81.0,762
https://store.steampowered.com/app/274520/,274520,Darkwood,"恐怖
生存恐怖
生存
俯视
氛围
黑暗
独立
开放世界
单人
洛夫克拉夫特式
探索
角色扮演
冒险
制作
心理恐怖
动作
库存管理
血腥
建造
类 Rogue",Darkwood - 以全新的视角呈现出何谓生存恐怖。,2017 年 8 月 17 日,Acid Wizard Studio,0,特别好评,265,93.0,特别好评,16184,94.0,1295
https://store.steampowered.com/app/681280/,681280,Descenders,"体育
竞速
骑车
动作
自行车
多人
好评原声音轨
程序生成
轻度 Rogue
开放世界
自行车越野
快节奏
模拟
可模组化
物理
欲罢不能
放松
困难
唯美
竞技",《Descenders》是一款以现代山地自行车速降运动为主题的极限运动游戏，提供诸多随机生成的地图，通过真实的操控感，为玩家带来刺激的赛道体验。你能带领车队走向辉煌，成为下一个传奇的速降王者 (Descender) 吗？,2019 年 5 月 7 日,RageSquid,0,特别好评,110,94.0,好评如潮,13073,95.0,1942
https://store.steampowered.com/app/377860/,377860,Mushihimesama,"弹幕射击
清版射击
街机
动作
好评原声音轨
动漫
困难
女性主角
2D
经典
单人
射击
本地合作
竞分",以美丽的奇幻世界为舞台的纵向卷轴射击游戏。 为了拯救罹患神秘瘟疫的一族，主人公Reco公主决定去见“甲神兽”。生动精致的画面、充满魅力的角色，以及精彩炫目的射击体验。超人气射击游戏于Steam隆重登场。,2015 年 11 月 12 日,"CAVE Interactive CO.,LTD.",0,好评如潮,1187,96.0,好评如潮,1187,96.0,334
https://store.steampowered.com/app/2567190/,2567190,少女理论以及周边 -École de Paris-,"休闲
冒险
互动小说
视觉小说
恋爱模拟
卡通风格
2D 平台
剧情
喜剧
剧情丰富
多结局
单人
色情内容
动漫",《少女理论及其周边 -École de Paris-》是日本美少女游戏资深大厂Navel制作的超人气女装作品《近月少女的礼仪》的续作。讲述了前作主人公大藏游星为了陪同自己的妹妹里想奈前往巴黎留学而再次扮演小仓朝日成为女仆所展开的全新故事。本作曾在美少女游戏大赏荣获综合第3，剧本第1，作画第5等诸多奖项。,2023 年 12 月 15 日,Navel,0,特别好评,24,91.0,特别好评,348,97.0,382
https://store.steampowered.com/app/1830970/,1830970,将熄之焰 The Last Flame,"轻度 Rogue
自走棋
策略
战术
类 Rogue
回合战略
冒险
六角格棋盘
角色扮演
单人
回合制战术
团队角色扮演
奇幻
程序生成
策略角色扮演
3D
抢先体验
独立
回合制
管理",天下英雄尽入彀中！《将熄之焰》是一款非传统，无羁绊的自走棋游戏。最大化利用战场的距离与敌我战斗属性，招募拥有各种不同能力的英雄豪杰，搭配合理的战斗策略以及带上强大的武器装备，方有可能征服四方！,2024 年 1 月 17 日,Hotloop,0,特别好评,97,86.0,特别好评,1109,86.0,2326
https://store.steampowered.com/app/1891700/,1891700,Tap Ninja - Idle game,"点击游戏
懒人游戏
休闲
像素图形
忍者
2D
横向滚屏
类 Rogue
动作冒险
动作
冒险
单人
免费开玩
中世纪
砍杀
角色扮演
玩家对战环境
独立
线性
收集马拉松",消灭敌人，赚取黄金，升级你的村庄，成为忍者大师！,2022 年 3 月 17 日,Broken Glass,0,特别好评,123,86.0,特别好评,7252,86.0,3254
https://store.steampowered.com/app/1573720/,1573720,阿加莎·克里斯蒂 - 赫尔克里·波洛：最初的案件,"推理
冒险
悬疑
剧情丰富
调查
探索
记叙
等角视角
单人
对话
指向点击
动作冒险
视觉小说
动作
隐藏物体
第三人称
氛围
控制器
犯罪
裸露",回溯著名侦探赫尔克里·波洛充满神秘气息的年轻时代，探索彼时一宗尚无人知晓的案件。,2021 年 9 月 27 日,Blazing Griffin,0,多半好评,14,78.0,多半好评,754,77.0,173
https://store.steampowered.com/app/1466640/,1466640,九十六号公路,"第一人称
彩色
90 年代
冒险
选择取向
剧情丰富
氛围
记叙
多结局
反乌托邦
自选历险体验
探索
情感
单人
政治性
程序生成
互动小说
动态旁白
动作
非线性",知名独立游戏制作人出品，疯狂的程序生成式公路之旅，搭便车通往自由之路。每一条路都彼此不同。,2021 年 8 月 16 日,Digixart,0,特别好评,133,90.0,特别好评,14499,91.0,2260
https://store.steampowered.com/app/1985170/,1985170,"Warhammer 40,000: Warpforge","抢先体验
回合战略
卡牌战斗
战锤 40K
免费开玩
玩家对战
策略
牌组构建
战争游戏
竞技
战争
玩家对战环境
卡牌游戏
多人
集换式卡牌游戏
2D
未来
科幻
回合制战术
回合制战斗",设定于战锤四万宇宙中的数字收藏卡牌游戏。Warpforge将把银河系中的所有主要派系以数字卡的形式汇集起来。建立自己的收藏，创建最佳卡组，与其他玩家进行残酷且快节奏的战斗！,2023 年 10 月 19 日,Everguild Ltd.,0,褒贬不一,65,44.0,褒贬不一,1741,50.0,2425
https://store.steampowered.com/app/1272010/,1272010,驱逐舰：U型艇猎手 - Destroyer: The U-Boat Hunter,"模拟
海战
二战
军事
沉浸式模拟
即时战术
动作
海军
即时战略
战争
潜水艇
战术
3D
历史
战斗
战争游戏
拟真
单人
动态旁白
程序生成",《驱逐舰：U型艇猎手》为你带来了符合历史的真实驱逐舰模拟游戏，以及第二次世界大战期间大西洋的动荡局势下扣人心弦的反潜战争。,2023 年 12 月 6 日,Iron Wolf Studio S.A.,0,特别好评,14,92.0,多半好评,578,77.0,220
https://store.steampowered.com/app/1597480/,1597480,Zombie Gunship Survival,"动作
策略
射击
清版射击
竞技场射击
即时战术
3D
拟真
僵尸
黑色
生存
军事
后末日
黑暗
战争
基地建设
职业导向
塔防
俯视射击
时间管理",我们经历了末日。现在我们仅剩的就是生存的意志、无尽的僵尸大军和足够把它们射成筛子的弹药。,2021 年 9 月 22 日,Flaregames,0,褒贬不一,44,61.0,褒贬不一,1432,49.0,177
https://store.steampowered.com/app/1205520/,1205520,Pentiment,"冒险
历史
调查
剧情丰富
风格化
手绘
探索
互动小说
多结局
悬疑
自选历险体验
单人
推理
2D
阴谋
休闲
中世纪
指向点击
控制器
叙事",藝術，來源於死亡,2022 年 11 月 14 日,Obsidian Entertainment,0,好评如潮,190,95.0,特别好评,5455,94.0,1250
https://store.steampowered.com/app/567630/,567630,铁甲雄兵 Blood of Steel,"砍杀
角色扮演
中世纪
免费开玩
多人
战争
策略
动作
玩家对战
沙盒
大型多人在线
马匹
历史
战术
即时战略
剑术
多人在线战术竞技
在线合作
大战略
冒险",《铁甲雄兵》是款公平竞技多人对战网游。全文明英雄军团大乱斗在此燃起，关公战凯撒，虞姬对贞德！你将驰骋千人厮杀战场，并通过独特的四向挥砍个人操作、合理的排兵布阵击败对手，体验冷兵器时代的战争魅力！,2020 年 10 月 20 日,YC Games,0,褒贬不一,15,60.0,多半好评,6600,75.0,2182
https://store.steampowered.com/app/1318690/,1318690,异形工厂（Shapez）,"自动化
基地建设
资源管理
沙盒
制作
策略
单人
管理
建造
开放世界
2D
解谜
休闲
可模组化
模拟
抽象
程序生成
逻辑
孩童
独立",《异形工厂》（Shapez）是一款能让您尽情发挥创造力的模拟游戏。 在无边的地图上开采、放置、组合、搭配，持续扩建只属于玩家自己的异形工厂。 游戏很轻松，挑战很烧脑！持续的扩大规模和熵增带来的无序，将会是令人头痛的问题！ 还有吗？ 当然，唯有思维，方能无限。来吧，和最聪明的玩家一起挑战！,2020 年 6 月 7 日,Tobias Springer,0,特别好评,121,92.0,好评如潮,10167,96.0,2582
https://store.steampowered.com/app/1489630/,1489630,Carrier Command 2,"策略
模拟
冒险
即时战略
战争
动作冒险
探索
即时战术
战争游戏
大战略
玩家对战
3D
第一人称
氛围
角色自定义
战斗
未来
军事
管理
老式",《航母指挥官2》是一款即时战略游戏，在这里你要担任一艘未来航母的指挥官，部署各式飞机和两栖载具，对抗人工智能或人类玩家，还能驾驶每一架载具，亲自作战！,2021 年 8 月 10 日,Geometa,0,特别好评,23,86.0,特别好评,2598,80.0,2135
https://store.steampowered.com/app/1829980/,1829980,星光咖啡馆与死神之蝶,"视觉小说
爱情
色情内容
剧情丰富
选择取向
多结局
可爱
动漫
2D
休闲
悬疑
欢乐
放松
第一人称射击
裸露
彩色
喜剧
情感
冒险
单人",《星光咖啡馆与死神之蝶》是日本美少女游戏品牌Yuzusoft（柚子社）制作的恋爱题材作品。本作仍由创作多款人气作品的柚子社主创团队担当制作，发售后在美少女游戏大赏中囊括了囊括了综合、图像、音乐、剧本、影片、角色等诸多奖项。游戏主题曲《Smiling-Swinging!!》由人气歌姬米仓千寻献唱。,2022 年 3 月 25 日,YUZUSOFT,0,特别好评,90,95.0,好评如潮,2810,98.0,1354
https://store.steampowered.com/app/1472560/,1472560,我是小鱼儿 / I Am Fish,"冒险
模拟
物理
3D 平台
卡通
困难
精确平台
可爱
3D
彩色
钓鱼
第三人称
喜剧
平台游戏
欢乐
黑色幽默
单人
剧情丰富
控制器
重玩价值",《我是小鱼儿》是一款基于物理，考验操控，轻松又好玩的冒险游戏。主角是四条可爱又无畏的小鱼儿。被迫从宠物店鱼缸里的家分开之后。它们各自一路游动、飞跃、翻滚和啃咬，为了在温暖的大海里重聚，努力前进。游戏支持中文。,2021 年 9 月 16 日,Bossa Studios,0,多半好评,31,74.0,多半好评,1621,75.0,362
https://store.steampowered.com/app/1072040/,1072040,Panzer Corps 2,"策略
二战
回合战略
军事
六角格棋盘
回合制
战争游戏
大战略
历史
战争
管理
回合制战术
战术
人工智能
多人
单人
回合制战斗
模拟
重玩价值
3D",迎接终极二战策略游戏《装甲军团2》（Panzer Corps 2）！在全新游戏技术支持下，数年来备受广大玩家好评的游戏玩法将走向又一个全新的高度。,2020 年 3 月 19 日,Flashback Games,0,特别好评,22,90.0,特别好评,2885,84.0,3459
https://store.steampowered.com/app/838380/,838380,DEAD OR ALIVE 6,"玩家对战
竞技
3D 格斗
电竞
街机
女性主角
动作
动漫
单人
多人
本地多人
格斗
免费开玩
3D
忍者
裸露
色情内容
剧情丰富
成人
暴力",战略性十足的游戏系统、华丽的必杀技以及别具张力的动作演出、充满个性的角色们，打造出富含魅力的3D对战格斗动作游戏「DEAD OR ALIVE」系列最新作登场！,2019 年 2 月 28 日,"KOEI TECMO GAMES CO., LTD.",0,多半好评,43,79.0,多半好评,3838,73.0,2095
https://store.steampowered.com/app/1450900/,1450900,Desynced: Autonomous Colony Simulator,"策略
编程
自动化
基地建设
沙盒
城市营造
模拟
科幻
即时战略
多人
生存
建造
管理
资源管理
单人
在线合作
俯视
合作
抢先体验
3D",Desynced是一款科幻策略游戏，玩家可以完全自定义各种装置和行为。在游戏中，您可以收集、建造、研究和探索未知领域。您既可以独自游玩，也可以与好友一起，揭开处于自我觉醒边缘的AI的奥秘，并发掘这个集战略、自动化和探索于一体的游戏中隐藏的真相。,2023 年 8 月 15 日,Stage Games Inc.,0,多半好评,17,76.0,特别好评,1072,83.0,2714
https://store.steampowered.com/app/1450830/,1450830,At Dead Of Night,"生存恐怖
策略
恐怖
灵异
调查
战术
指向点击
第一人称
独立
哥特
氛围
角色扮演
悬疑
全动态影像
剧情丰富
即时战术
合作
电影式
多人
单人","At Dead Of Night is part horror film, part horror game and part ghost hunt. It blends live-action and graphics to create a unique immersive horror experience like no other. Steam Deck version now available (yet to be Steam reviewed - current review is for the non-optimised game).",2020 年 11 月 19 日,Baggy Cat Ltd.,0,特别好评,38,94.0,特别好评,2179,93.0,195
https://store.steampowered.com/app/212070/,212070,Star Conflict,"探索
第三人称射击
制作
飞行
玩家对战环境
沙盒
角色扮演
太空
玩家对战
贸易
竞技
太空模拟
大型多人在线角色扮演
角色自定义
3D
恐怖
团队导向
开放世界
动作
模拟","Star Conflict is an action-packed, massively multiplayer space simulation game that puts players in the role of elite pilots engaging in a widespread interplanetary skirmish. The whole world for PVP and PVE!",2013 年 2 月 27 日,Star Gem Inc.,0,褒贬不一,35,51.0,多半好评,14566,73.0,4973
https://store.steampowered.com/app/663390/,663390,Rento Fortune: Online Dice Board Game (大富翁),"棋盘游戏
休闲
策略
多人
桌上游戏
大型多人在线
集换式卡牌游戏
卡牌游戏
独立
回合制
回合制战术
3D
2D
经济
孩童
彩色
欢乐
战术
建造
心理恐怖",Rento是一款线上多人联机考验智慧和运气的大富翁游戏，适合2-8个玩家的桌游。交易土地，建造房屋，赢得拍卖，以及惊险刺激大转盘，在俄罗斯轮盘里爽一把，开心才是最重要的。现在就和你的朋友在steam上对战吧 :),2017 年 7 月 14 日,LAN - GAMES LTD,0,多半好评,34,76.0,褒贬不一,2825,50.0,3440
https://store.steampowered.com/app/1222300/,1222300,Into The Flames,"模拟
动作
休闲
多人
独立
第三人称
沙盒
抢先体验
第一人称射击
第三人称射击
沉浸式模拟
第一人称
驾驶
美国
教育
孩童
现代
开放世界
玩家对战环境
教程","Into The Flames is a Solo/Co-op firefighting game that focuses on the intensity of being a real life firefighter. Drive emergency vehicles, bust down doors, fight raging fires, and do whatever it takes to bring the chaotic scene under control!",2023 年 1 月 10 日,Fully Involved Game Studios,0,特别好评,13,84.0,特别好评,1082,86.0,242
https://store.steampowered.com/app/2061250/,2061250,蜡笔小新 我与博士的暑假 ～没有终点的七日之旅～,"冒险
2.5D
氛围
单人
剧情丰富
动漫
休闲
模拟
生活模拟
农场模拟
3D 平台
生物收集
探索
沉浸式模拟
3D
可爱
卡通
卡通风格
彩色
卡牌战斗",蜡笔小新: 暑假体验 AVG,2022 年 8 月 31 日,Neos Corporation,0,特别好评,215,84.0,特别好评,215,84.0,138
https://store.steampowered.com/app/2318480/,2318480,Last Train Outta' Wormtown,"抢先体验
动作
3D 平台
平台游戏
3D
卡通风格
彩色
可爱
第一人称
第三人称
喜剧
破坏
跑酷
生存
地下
西部
角色自定义
多人
在线合作
玩家对战",《末班列车：逃离虫镇》是一款以沙虫vs牛仔为主题的，混乱的多人非对称对抗游戏沙虫只能侦测到那些接触到沙地的玩家，巨大的沙虫会给不幸踩到沙地的玩家予以痛击！通力合作，完成任务，逃离虫镇！——或者干脆当那只沙虫，对你的朋友们大吃特吃！,2023 年 4 月 20 日,Get(Color) Games,0,特别好评,91,98.0,好评如潮,875,96.0,273
https://store.steampowered.com/app/2141730/,2141730,Backrooms: Escape Together,"悬疑
心理恐怖
生存恐怖
多人
在线合作
抢先体验
恐怖
氛围
休闲
拟真
合作
程序生成
第一人称
冒险
动作
探索
3D
单人
动作冒险
科幻",Go in alone or grab your friends and venture into the most realistic Backrooms horror experience powered by Unreal Engine 5. Make your way through procedurally generated levels that host unique puzzles and entities. You are at the mercy of what's lurking and must do whatever it takes to escape.,2022 年 10 月 18 日,Triiodide Studios,0,特别好评,63,80.0,多半好评,1795,77.0,298
https://store.steampowered.com/app/991170/,991170,废品大亨,"模拟
休闲
独立
贸易
单人
经济
探索
管理
第一人称
沙盒
拟真
物理
欢乐
氛围
库存管理
冒险
放松
教育
孩童
经典",在废弃谷仓里寻找有价值的物品。参加库房拍卖，成功出价，为自己买下发现隐藏在过去里的物品的机会。,2020 年 6 月 15 日,Duality Games,0,特别好评,29,82.0,特别好评,3494,83.0,3028
https://store.steampowered.com/app/603850/,603850,Age of History II,"策略
历史
战争
大战略
回合战略
政治模拟
回合制
模拟
沙盒
单人
二战
多人
政治性
外交
政治
架空历史
一战
独立
休闲
开放世界",文明时代是一个简单易学但难以掌握的大型战略游戏。 你的目标是使用军事战术和狡猾的外交手段来统一世界，或征服世界。 世界会血流成河还是在你面前屈服？任你选择。,2018 年 11 月 21 日,Łukasz Jakowski,0,特别好评,617,91.0,特别好评,38501,89.0,2889
https://store.steampowered.com/app/2688900/,2688900,超级代数大战 Super Algebrawl,"独立
逻辑
回合制战术
团队角色扮演
奇幻
牌组构建
卡通
教育
冒险
选择取向
孩童
战术角色扮演
彩色
角色扮演
像素图形
解谜
牌组构建式类 Rogue
清版动作
类 Rogue
2D",对自己的士兵进行加减乘除、克隆拆分，来打倒面对你的怪物们吧！,2024 年 1 月 18 日,PUNKCAKE Délicieux,0,特别好评,15,100.0,特别好评,100,94.0,42
https://store.steampowered.com/app/501300/,501300,What Remains of Edith Finch,"剧情丰富
氛围
步行模拟
第一人称
探索
悬疑
冒险
单人
女性主角
独立
好评原声音轨
记叙
短篇
剧情
心理恐怖
解谜
黑暗
视觉小说
恐怖
洛夫克拉夫特式",《What Remains of Edith Finch》是一系列诡异的故事，讲述了华盛顿州一个家族的种种怪谈。玩家扮演的 Edith 将进入 Finch 家族的大宅调查家族历史，试图弄明白为什么她是这个家族最后一个活着的人。在这个过程中，一个又一个故事被揭开。这些故事的年代从遥远的过去跨越至今，每揭开一个故事，玩家都会体验到一名新的家族成员在死亡当日的生活。,2017 年 4 月 24 日,Giant Sparrow,0,特别好评,356,94.0,好评如潮,34793,95.0,550
https://store.steampowered.com/app/260750/,260750,Neighbours from Hell Compilation,"喜剧
休闲
经典
欢乐
指向点击
解谜
冒险
单人
潜行
策略
怀旧
老式
氛围
好评原声音轨
2D
街机
心理恐怖
黑色幽默",INTRODUCING THE GAME OF NEIGHBOURHOOD NASTINESS AND COMMUNITY COMMOTION! Living next door to you is a real Neighbour From Hell and it's now time to have your revenge! This compilation includes the original Neighbours From Hell and it's sequel Neighbours from Hell 2: On Vacation.,2004 年 2 月 20 日,JoWooD Vienna,0,好评如潮,2006,97.0,好评如潮,2006,97.0,94
https://store.steampowered.com/app/383120/,383120,Empyrion - Galactic Survival,"模拟
合作
开放世界生存制作
太空
生存
建造
开放世界
探索
太空模拟
体素
沙盒
物理
多人
单人
科幻
玩家对战环境
玩家对战
制作
策略
第一人称射击",帝国霸业-银河生存是一款3D开放世界、太空生存及冒险的游戏，而且你可以无缝穿梭于宇宙空间和星球表面。建造，探索，与陌生星球上的各种隐藏的危险战斗，并生存下去。,2020 年 8 月 5 日,Eleon Game Studios,0,褒贬不一,92,59.0,多半好评,27241,79.0,8778
https://store.steampowered.com/app/873840/,873840,Truck & Logistics Simulator,"模拟
休闲
策略
多人
驾驶
开放世界
汽车模拟
拟真
管理
经济
单人
放松
第一人称
沙盒
可模组化
探索
物理
独立
抢先体验
氛围",装载，驱车，在一个巨大的开放世界中来回送货。在跨平台多人模式中，最多可以与 24 名玩家同玩。和好友一起加入这些令人兴奋的重型运输车队。有 30 种风格独特的机动车供您驾驶，执行各种复杂的装载任务，运送五花八门的货物。,2023 年 11 月 30 日,Simula Games,0,多半好评,17,76.0,多半好评,1676,70.0,360
https://store.steampowered.com/app/1521970/,1521970,哥布林之石 / Goblin Stone,"回合制战斗
可爱
基地建设
永久死亡
记叙
横向滚屏
剧情丰富
选择取向
团队角色扮演
迷宫探索
回合制战术
冒险
策略角色扮演
单人
手绘
孩童
职业导向
彩色
奇幻
管理",冒险家残忍地屠戮了几乎所有的哥布林，如今请您踏上这段温暖人心的Roguelite冒险之旅，帮助哥布林重建巢穴。在这款备屡获殊荣的回合制RPG中，您将迎来每个至关重要的抉择，引领哥布林重获繁荣！,2024 年 3 月 12 日,Orc Chop Games,0,褒贬不一,72,68.0,褒贬不一,609,53.0,955
https://store.steampowered.com/app/553520/,553520,Trainz Railroad Simulator 2019,"模拟
火车
驾驶
开放世界
建造
沙盒
多人
单人","Much more than just a train driving simulator. Build, drive and operate the railroad of your dreams with Trainz Railroad Simulator 2019.",2019 年 1 月 7 日,N3V Games,0,特别好评,23,86.0,多半好评,2056,75.0,612
https://store.steampowered.com/app/448510/,448510,Overcooked,"本地合作
多人
本地多人
合作
休闲
4 人本地
烹饪
孩童
欢乐
合作战役
独立
模拟
动作
可爱
单人
彩色
困难
分屏
好评原声音轨
冒险",《胡闹厨房》是一个本地多人混战游戏。由1-4名玩家组成一个团队，准备好你的菜刀和厨师服，你和你的厨师伙伴们必须在客人们爆发前完成好不同种类的美味订单！,2016 年 8 月 3 日,Ghost Town Games Ltd.,0,特别好评,70,87.0,特别好评,11486,90.0,1183
https://store.steampowered.com/app/2459750/,2459750,幻日夜羽 - 蜃景努玛梓 -,"牌组构建式类 Rogue
卡牌游戏
迷宫探索
放松
休闲
日系角色扮演
女性主角
动漫
卡牌战斗
剧情丰富
冒险
轻度 Rogue
单人
奇幻
策略角色扮演
重玩价值
回合制战术
可爱
3D
回合制",《幻日夜羽》是《Love Live!》系列第二部 《Love Live!Sunshine!!》的官方衍生作品。 《幻日夜羽 - 蜃景努玛梓 -》是以该世界为舞台背景的一款卡牌收集养成类游戏。 每次进入都变幻莫测的镜中世界。 无数个选择的尽头，夜羽将会面临的未来是......? 在另一个努玛梓的舞台，属于夜羽的崭新故事即将上演！,2024 年 2 月 21 日,BeXide Inc.,0,特别好评,26,96.0,特别好评,314,92.0,477
https://store.steampowered.com/app/553520/,553520,Trainz Railroad Simulator 2019,"模拟
火车
驾驶
开放世界
建造
沙盒
多人
单人","Much more than just a train driving simulator. Build, drive and operate the railroad of your dreams with Trainz Railroad Simulator 2019.",2019 年 1 月 7 日,N3V Games,0,特别好评,23,86.0,多半好评,2056,75.0,612
https://store.steampowered.com/app/448510/,448510,Overcooked,"本地合作
多人
本地多人
合作
休闲
4 人本地
烹饪
孩童
欢乐
合作战役
独立
模拟
动作
可爱
单人
彩色
困难
分屏
好评原声音轨
冒险",《胡闹厨房》是一个本地多人混战游戏。由1-4名玩家组成一个团队，准备好你的菜刀和厨师服，你和你的厨师伙伴们必须在客人们爆发前完成好不同种类的美味订单！,2016 年 8 月 3 日,Ghost Town Games Ltd.,0,特别好评,70,87.0,特别好评,11486,90.0,1183
https://store.steampowered.com/app/2459750/,2459750,幻日夜羽 - 蜃景努玛梓 -,"牌组构建式类 Rogue
卡牌游戏
迷宫探索
放松
休闲
日系角色扮演
女性主角
动漫
卡牌战斗
剧情丰富
冒险
轻度 Rogue
单人
奇幻
策略角色扮演
重玩价值
回合制战术
可爱
3D
回合制",《幻日夜羽》是《Love Live!》系列第二部 《Love Live!Sunshine!!》的官方衍生作品。 《幻日夜羽 - 蜃景努玛梓 -》是以该世界为舞台背景的一款卡牌收集养成类游戏。 每次进入都变幻莫测的镜中世界。 无数个选择的尽头，夜羽将会面临的未来是......? 在另一个努玛梓的舞台，属于夜羽的崭新故事即将上演！,2024 年 2 月 21 日,BeXide Inc.,0,特别好评,26,96.0,特别好评,314,92.0,477
